symbole;date;ouverture;haut;bas;cloture;volume
ONTBF.bf;29/10/2024;2400;2400;2395;2395;3290
ONTBF.bf;29/11/2024;2300;2300;2300;2300;648
ONTBF.bf;30/01/2025;2255;2285;2255;2285;896
ONTBF.bf;30/04/2025;2500;2500;2490;2490;386
ONTBF.bf;30/05/2025;2555;2585;2555;2585;515
ONTBF.bf;30/06/2025;2600;2600;2600;2600;2194
ONTBF.bf;30/07/2024;2800;2800;2700;2700;5928
ONTBF.bf;30/08/2024;2750;2750;2745;2745;4458
ONTBF.bf;30/09/2024;2490;2490;2450;2450;2165
ONTBF.bf;30/10/2024;2395;2400;2395;2400;2908
ONTBF.bf;31/01/2025;2255;2285;2255;2285;5857
ONTBF.bf;31/03/2025;2765;2770;2765;2770;5982
ONTBF.bf;31/07/2024;2700;2700;2700;2700;9458
ONTBF.bf;31/10/2024;2400;2400;2390;2390;1450
