symbole;date;ouverture;haut;bas;cloture;volume
BNBC.ci;23/10/2024;1155;1155;1150;1150;369
BNBC.ci;23/12/2024;945;1000;945;1000;79
BNBC.ci;24/02/2025;1000;1050;1000;1050;87
BNBC.ci;24/03/2025;1020;1025;1020;1025;201
BNBC.ci;24/04/2025;995;995;995;995;15440
BNBC.ci;24/06/2025;1195;1195;1195;1195;441
BNBC.ci;24/07/2024;1020;1095;1020;1095;9
BNBC.ci;24/09/2024;1020;1025;1020;1025;151
BNBC.ci;24/10/2024;1145;1145;1140;1140;158
BNBC.ci;25/02/2025;1120;1120;1050;1050;45
BNBC.ci;25/03/2025;1025;1025;1025;1025;11
BNBC.ci;25/04/2025;990;995;990;995;359
BNBC.ci;25/06/2025;1190;1200;1190;1200;38
BNBC.ci;25/07/2024;1020;1095;1020;1095;9
BNBC.ci;25/09/2024;1025;1025;1025;1025;1238
BNBC.ci;25/10/2024;1135;1140;1135;1140;222
BNBC.ci;25/11/2024;1115;1115;1115;1115;13
BNBC.ci;26/02/2025;1050;1110;1050;1110;12
BNBC.ci;26/03/2025;1005;1065;1005;1065;1882
BNBC.ci;26/05/2025;1145;1145;1140;1140;270
BNBC.ci;26/06/2025;1200;1225;1200;1225;374
BNBC.ci;26/07/2024;1090;1090;1075;1075;650
BNBC.ci;26/08/2024;1255;1265;1255;1265;1323
BNBC.ci;26/09/2024;1030;1030;1005;1005;732
BNBC.ci;26/11/2024;1115;1120;1115;1120;150
BNBC.ci;26/12/2024;1000;1000;1000;1000;410
BNBC.ci;27/01/2025;1000;1000;1000;1000;227
BNBC.ci;27/03/2025;1005;1065;1005;1065;1882
BNBC.ci;27/05/2025;1140;1145;1140;1145;26
BNBC.ci;27/06/2025;1225;1225;1225;1225;155
BNBC.ci;27/08/2024;1190;1355;1190;1355;3055
BNBC.ci;27/09/2024;1030;1030;1005;1005;732
BNBC.ci;27/11/2024;1120;1120;1110;1110;16
BNBC.ci;27/12/2024;1075;1075;1075;1075;50
BNBC.ci;28/01/2025;1000;1000;1000;1000;21
BNBC.ci;28/02/2025;1055;1110;1055;1110;72
BNBC.ci;28/03/2025;1065;1065;1060;1060;62
BNBC.ci;28/04/2025;995;995;950;950;1028
BNBC.ci;28/05/2025;1145;1145;1145;1145;76
BNBC.ci;28/08/2024;1365;1455;1365;1455;470
BNBC.ci;28/10/2024;1140;1140;1140;1140;31
BNBC.ci;28/11/2024;1100;1120;1100;1120;759
BNBC.ci;29/01/2025;1000;1050;1000;1050;111
BNBC.ci;29/04/2025;995;995;995;995;1128
BNBC.ci;29/05/2025;1145;1145;1145;1145;76
BNBC.ci;29/07/2024;1080;1090;1080;1090;540
BNBC.ci;29/08/2024;1455;1455;1450;1450;162
BNBC.ci;29/10/2024;1140;1140;1140;1140;39
BNBC.ci;29/11/2024;1150;1200;1150;1200;164
BNBC.ci;30/01/2025;1025;1040;1025;1040;155
BNBC.ci;30/04/2025;1020;1020;1020;1020;20
BNBC.ci;30/05/2025;1145;1145;1090;1090;154
BNBC.ci;30/06/2025;1225;1225;1200;1200;756
BNBC.ci;30/07/2024;1090;1090;1090;1090;50
BNBC.ci;30/08/2024;1450;1450;1355;1355;110
BNBC.ci;30/09/2024;1050;1075;1050;1075;1674
BNBC.ci;30/10/2024;1140;1145;1140;1145;51
BNBC.ci;31/01/2025;1040;1040;1035;1035;114
BNBC.ci;31/03/2025;1065;1065;1060;1060;62
BNBC.ci;31/07/2024;1080;1090;1080;1090;1107
BNBC.ci;31/10/2024;1155;1155;1155;1155;5
