symbole;date;ouverture;haut;bas;cloture;volume
NTLC.ci;01/04/2025;9995;9995;9950;9950;454
NTLC.ci;01/05/2025;9990;9990;9990;9990;34
NTLC.ci;01/07/2024;7500;7500;7500;7500;1958
NTLC.ci;01/07/2025;11135;11150;11135;11150;3878
NTLC.ci;01/08/2024;8000;8000;7500;7500;1702
NTLC.ci;01/10/2024;7000;7000;7000;7000;2389
NTLC.ci;01/11/2024;7885;7885;7875;7875;703
NTLC.ci;02/04/2025;9900;9950;9900;9950;7543
NTLC.ci;02/05/2025;9900;9940;9900;9940;3578
NTLC.ci;02/06/2025;10640;10700;10640;10700;309
NTLC.ci;02/07/2024;7495;7495;7390;7390;2267
NTLC.ci;02/07/2025;11150;11345;11150;11345;4264
NTLC.ci;02/08/2024;7990;7990;7790;7790;11806
NTLC.ci;02/09/2024;7100;7100;7050;7050;887
NTLC.ci;02/10/2024;7000;7000;7000;7000;1604
NTLC.ci;02/12/2024;7995;7995;7985;7985;650
NTLC.ci;03/02/2025;8390;8400;8390;8400;1437
NTLC.ci;03/03/2025;9355;9355;9300;9300;3134
NTLC.ci;03/04/2025;9950;9950;9950;9950;2852
NTLC.ci;03/06/2025;10700;10700;10640;10640;1181
NTLC.ci;03/07/2024;7490;7495;7490;7495;2968
NTLC.ci;03/07/2025;11345;11345;11345;11345;457
NTLC.ci;03/09/2024;7050;7050;7000;7000;3697
NTLC.ci;03/10/2024;7000;7000;7000;7000;3555
NTLC.ci;03/12/2024;7985;7985;7950;7950;2182
NTLC.ci;04/02/2025;8500;8500;8425;8425;4630
NTLC.ci;04/03/2025;9290;9290;9250;9250;4046
NTLC.ci;04/04/2025;9850;9980;9850;9980;365
NTLC.ci;04/06/2025;10650;10750;10650;10750;681
NTLC.ci;04/07/2024;7500;7500;7500;7500;30663
NTLC.ci;04/07/2025;11345;11345;11340;11340;820
NTLC.ci;04/09/2024;7000;7150;7000;7150;3146
NTLC.ci;04/10/2024;7000;7000;7000;7000;1674
NTLC.ci;04/11/2024;7875;7875;7800;7800;6752
NTLC.ci;04/12/2024;7985;7985;7955;7955;2248
NTLC.ci;05/02/2025;8500;8525;8500;8525;6953
NTLC.ci;05/03/2025;9250;9350;9250;9350;306
NTLC.ci;05/05/2025;9940;9940;9800;9800;1689
NTLC.ci;05/06/2025;10750;10750;10745;10745;81
NTLC.ci;05/07/2024;7500;7800;7500;7800;3046
NTLC.ci;05/08/2024;7790;7790;7775;7775;7679
NTLC.ci;05/09/2024;7150;7150;7000;7000;1923
NTLC.ci;05/11/2024;7800;7800;7750;7750;26441
NTLC.ci;05/12/2024;7955;7975;7955;7975;437
NTLC.ci;06/02/2025;8525;8895;8525;8895;6237
NTLC.ci;06/03/2025;9350;9350;9350;9350;2260
NTLC.ci;06/05/2025;9800;9800;9790;9790;285
NTLC.ci;06/08/2024;7500;7795;7500;7795;5711
NTLC.ci;06/09/2024;7100;7100;7000;7000;2346
NTLC.ci;06/11/2024;7800;7800;7800;7800;11883
NTLC.ci;06/12/2024;7975;7975;7950;7950;2871
NTLC.ci;07/02/2025;8980;8980;8895;8895;940
NTLC.ci;07/03/2025;9360;9500;9360;9500;1822
NTLC.ci;07/04/2025;9850;9945;9850;9945;1680
NTLC.ci;07/05/2025;9780;9980;9780;9980;20499
NTLC.ci;07/07/2025;11335;11335;11335;11335;1739
NTLC.ci;07/08/2024;7500;7795;7500;7795;5711
NTLC.ci;07/10/2024;7000;7000;7000;7000;3354
NTLC.ci;07/11/2024;7800;7800;7795;7795;721
NTLC.ci;08/04/2025;9945;9995;9945;9995;677
NTLC.ci;08/05/2025;9800;9800;9500;9500;4228
NTLC.ci;08/07/2024;7800;7800;7500;7500;1916
NTLC.ci;08/07/2025;11200;11300;11200;11300;1614
NTLC.ci;08/08/2024;7795;7795;7700;7700;10496
NTLC.ci;08/10/2024;7000;7000;6990;6990;13354
NTLC.ci;08/11/2024;7795;7800;7795;7800;8412
NTLC.ci;09/04/2025;9930;9930;9900;9900;6195
NTLC.ci;09/05/2025;9500;9900;9500;9900;30927
NTLC.ci;09/07/2024;7500;7500;7500;7500;3292
NTLC.ci;09/07/2025;11300;11310;11300;11310;980
NTLC.ci;09/08/2024;7700;7700;7675;7675;6474
NTLC.ci;09/09/2024;7005;7005;7000;7000;2660
NTLC.ci;09/10/2024;6990;6995;6990;6995;1209
NTLC.ci;09/12/2024;7920;7940;7920;7940;2372
NTLC.ci;10/02/2025;8895;8895;8895;8895;8891
NTLC.ci;10/03/2025;9510;9800;9510;9800;681
NTLC.ci;10/04/2025;9900;9900;9800;9800;9822
NTLC.ci;10/06/2025;10750;10800;10750;10800;967
NTLC.ci;10/07/2024;7350;7500;7350;7500;4654
NTLC.ci;10/07/2025;11310;11350;11310;11350;690
NTLC.ci;10/09/2024;7005;7005;7000;7000;3535
NTLC.ci;10/10/2024;6990;6990;6990;6990;849
NTLC.ci;10/12/2024;7940;7950;7940;7950;4224
NTLC.ci;11/02/2025;8985;8985;8895;8895;621
NTLC.ci;11/03/2025;9800;9800;9800;9800;1953
NTLC.ci;11/04/2025;9800;9880;9800;9880;2128
NTLC.ci;11/06/2025;10700;10750;10700;10750;163
NTLC.ci;11/07/2024;7500;7500;7400;7400;4621
NTLC.ci;11/07/2025;11395;11395;11350;11350;395
NTLC.ci;11/09/2024;6995;7000;6995;7000;1570
NTLC.ci;11/10/2024;6995;6995;6985;6985;1574
NTLC.ci;11/11/2024;7800;7800;7800;7800;10744
NTLC.ci;11/12/2024;7940;7955;7940;7955;844
NTLC.ci;12/02/2025;8905;9100;8905;9100;14449
NTLC.ci;12/03/2025;10000;10000;9990;9990;2109
NTLC.ci;12/05/2025;9850;9900;9850;9900;10448
NTLC.ci;12/06/2025;10800;11400;10800;11400;894
NTLC.ci;12/07/2024;7480;7480;7400;7400;1052
NTLC.ci;12/08/2024;7700;7700;7500;7500;946
NTLC.ci;12/09/2024;7000;7095;7000;7095;1275
NTLC.ci;12/11/2024;7800;7800;7800;7800;2761
NTLC.ci;12/12/2024;7955;7975;7955;7975;421
NTLC.ci;13/02/2025;9100;9180;9100;9180;5747
NTLC.ci;13/03/2025;9990;9995;9990;9995;1135
NTLC.ci;13/05/2025;9900;9950;9900;9950;575
NTLC.ci;13/06/2025;11400;11400;11395;11395;1735
NTLC.ci;13/08/2024;7645;7645;7500;7500;4573
NTLC.ci;13/09/2024;7095;7095;7000;7000;1499
NTLC.ci;13/11/2024;7800;7800;7800;7800;391
NTLC.ci;13/12/2024;7975;7975;7975;7975;1241
NTLC.ci;14/02/2025;9180;9200;9180;9200;1260
NTLC.ci;14/03/2025;9995;10100;9995;10100;977
NTLC.ci;14/04/2025;9900;9900;9900;9900;237
NTLC.ci;14/05/2025;9980;9990;9980;9990;745
NTLC.ci;14/07/2025;11340;11340;11300;11300;480
NTLC.ci;14/08/2024;7600;7600;7500;7500;4353
NTLC.ci;14/10/2024;6990;6990;6990;6990;1491
NTLC.ci;14/11/2024;7815;7845;7815;7845;187
NTLC.ci;15/04/2025;9900;9930;9900;9930;307
NTLC.ci;15/05/2025;9990;10100;9990;10100;662
NTLC.ci;15/07/2024;7500;7500;7450;7450;3629
NTLC.ci;15/08/2024;7600;7600;7500;7500;4353
NTLC.ci;15/10/2024;6990;6990;6990;6990;72572
NTLC.ci;15/11/2024;7815;7845;7815;7845;187
NTLC.ci;16/04/2025;9930;9930;9930;9930;832
NTLC.ci;16/05/2025;10095;10100;10095;10100;373
NTLC.ci;16/06/2025;11000;11150;11000;11150;5013
NTLC.ci;16/07/2024;7400;7500;7400;7500;1815
NTLC.ci;16/08/2024;7300;7300;7150;7150;1080
NTLC.ci;16/09/2024;7000;7000;7000;7000;1435
NTLC.ci;16/10/2024;7000;7000;6990;6990;4425
NTLC.ci;16/12/2024;7970;7970;7960;7960;1008
