symbole;date;ouverture;haut;bas;cloture;volume
SLBC.ci;18/02/2025;14935;14935;14900;14900;129
SLBC.ci;18/03/2025;14600;14600;14600;14600;61
SLBC.ci;18/04/2025;14195;14195;14195;14195;231
SLBC.ci;18/06/2025;18490;18490;18480;18480;423
SLBC.ci;18/09/2024;8659,00000008659;8659,00000008659;8650,0000000865;8650,0000000865;170
SLBC.ci;18/10/2024;14500;14500;14000;14000;950
SLBC.ci;18/11/2024;11700;11900;11700;11900;686
SLBC.ci;18/12/2024;13900;13900;13900;13900;133
SLBC.ci;19/02/2025;14800;15000;14800;15000;120
SLBC.ci;19/03/2025;14010;14600;14010;14600;216
SLBC.ci;19/05/2025;15000;15000;15000;15000;250
SLBC.ci;19/06/2025;18480;18480;18400;18400;1781
SLBC.ci;19/09/2024;8659,00000008659;8659,00000008659;8659,00000008659;8659,00000008659;450
SLBC.ci;19/11/2024;11900;12580;11900;12580;238
SLBC.ci;19/12/2024;13150;14000;13150;14000;499
SLBC.ci;20/02/2025;14900;14900;14100;14100;51
SLBC.ci;20/03/2025;14595;14595;14500;14500;109
SLBC.ci;20/05/2025;16000;16000;16000;16000;210
SLBC.ci;20/06/2025;18400;18400;18375;18375;22
SLBC.ci;20/09/2024;8659,00000008659;9307,500000093074;8659,00000008659;9307,500000093074;790
SLBC.ci;20/11/2024;13520;13520;12950;12950;1082
SLBC.ci;20/12/2024;14000;14000;14000;14000;4217
SLBC.ci;21/02/2025;15000;15000;14995;14995;320
SLBC.ci;21/03/2025;14100;14500;14100;14500;27
SLBC.ci;21/04/2025;14195;14195;14195;14195;231
SLBC.ci;21/05/2025;16005;17200;16005;17200;1791
SLBC.ci;21/10/2024;15000;15000;15000;15000;461
SLBC.ci;21/11/2024;13920;13920;13920;13920;141
SLBC.ci;22/04/2025;14200;14200;14000;14000;145
SLBC.ci;22/05/2025;17200;17200;17195;17195;35
SLBC.ci;22/10/2024;15000;16125;15000;16125;187
SLBC.ci;22/11/2024;14195;14960;14195;14960;273
SLBC.ci;23/04/2025;14000;14000;14000;14000;192
SLBC.ci;23/05/2025;17195;17195;17000;17000;489
SLBC.ci;23/06/2025;18375;18375;18040;18040;49
SLBC.ci;23/09/2024;9308,000000093078;9308,000000093078;9308,000000093078;9308,000000093078;760
SLBC.ci;23/10/2024;16125;16500;16125;16500;307
SLBC.ci;23/12/2024;14000;14000;14000;14000;22
SLBC.ci;24/02/2025;15000;15000;15000;15000;102
SLBC.ci;24/03/2025;14300;14500;14300;14500;60
SLBC.ci;24/04/2025;12955;14000;12955;14000;185
SLBC.ci;24/06/2025;18375;18375;18040;18040;8
