symbole;date;ouverture;haut;bas;cloture;volume
STAC.ci;29/07/2024;770;770;770;770;4
STAC.ci;29/08/2024;720;720;710;710;341
STAC.ci;29/10/2024;635;650;635;650;160
STAC.ci;29/11/2024;535;535;535;535;212
STAC.ci;30/01/2025;440;455;440;455;569
STAC.ci;30/05/2025;500;510;500;510;5629
STAC.ci;30/06/2025;560;560;560;560;705
STAC.ci;30/07/2024;770;770;765;765;25
STAC.ci;30/08/2024;720;720;685;685;146
STAC.ci;30/09/2024;700;700;700;700;158
STAC.ci;30/10/2024;650;650;650;650;427
STAC.ci;31/01/2025;450;460;450;460;268
STAC.ci;31/03/2025;580;580;580;580;1684
STAC.ci;31/07/2024;765;765;765;765;7
STAC.ci;31/10/2024;650;650;650;650;43
