symbole;date;ouverture;haut;bas;cloture;volume
BICC.ci;27/05/2025;17000;17000;17000;17000;307
BICC.ci;27/06/2025;16750;16750;16700;16700;47
BICC.ci;27/08/2024;10000;10000;10000;10000;2
BICC.ci;27/09/2024;10625;10625;10600;10600;62
BICC.ci;27/11/2024;13425;13425;13425;13425;46
BICC.ci;27/12/2024;14225;14225;14225;14225;10
BICC.ci;28/01/2025;16000;16000;15990;15990;493
BICC.ci;28/02/2025;15800;16000;15800;16000;116
BICC.ci;28/03/2025;16000;16000;15990;15990;145
BICC.ci;28/04/2025;15440;15440;15435;15435;8
BICC.ci;28/05/2025;17000;17000;17000;17000;90
BICC.ci;28/08/2024;9995;10000;9995;10000;323
BICC.ci;28/11/2024;13425;13425;13425;13425;200
BICC.ci;29/01/2025;15990;15990;15990;15990;320
BICC.ci;29/04/2025;15305;15500;15305;15500;556
BICC.ci;29/05/2025;17000;17000;17000;17000;90
BICC.ci;29/07/2024;9790;9790;9790;9790;50
BICC.ci;29/08/2024;10000;10750;10000;10750;11017
BICC.ci;29/10/2024;10945;10945;10800;10800;220
BICC.ci;29/11/2024;13425;13490;13425;13490;1117
BICC.ci;30/01/2025;16000;16000;16000;16000;132
BICC.ci;30/04/2025;15945;15945;15400;15400;29
BICC.ci;30/05/2025;17000;17000;17000;17000;706
BICC.ci;30/06/2025;16700;16700;16700;16700;125
BICC.ci;30/07/2024;9800;9800;9740;9740;281
BICC.ci;30/08/2024;10750;10750;10100;10100;47
BICC.ci;30/09/2024;10700;10750;10700;10750;12
BICC.ci;30/10/2024;10945;10945;10945;10945;99
BICC.ci;31/01/2025;16000;16000;16000;16000;130
BICC.ci;31/03/2025;16000;16000;15990;15990;145
BICC.ci;31/07/2024;9740;9740;9740;9740;2077
BICC.ci;31/10/2024;10805;10805;10805;10805;457
