symbole;date;ouverture;haut;bas;cloture;volume
BOAN.ne;19/03/2025;2925;2925;2900;2900;11170
BOAN.ne;19/05/2025;2650;2750;2650;2750;5870
BOAN.ne;19/06/2025;2700;2700;2700;2700;705
BOAN.ne;19/07/2024;3221,875;3243,75;3221,875;3243,75;675
BOAN.ne;19/08/2024;3312,5;3359,375;3312,5;3359,375;4307
BOAN.ne;19/09/2024;3155;3155;3140;3140;1873
BOAN.ne;19/11/2024;2900;2940;2900;2940;1015
BOAN.ne;19/12/2024;2605;2605;2565;2565;6656
BOAN.ne;20/02/2025;2480;2500;2480;2500;4062
BOAN.ne;20/03/2025;2685;2685;2685;2685;1863
BOAN.ne;20/05/2025;2750;2795;2750;2795;295
BOAN.ne;20/06/2025;2700;2700;2695;2695;2368
BOAN.ne;20/08/2024;3359,375;3359,375;3353,125;3353,125;2916
BOAN.ne;20/09/2024;3100;3140;3100;3140;433
BOAN.ne;20/11/2024;2940;2940;2900;2900;4379
BOAN.ne;20/12/2024;2565;2570;2565;2570;569
BOAN.ne;21/02/2025;2510;2570;2510;2570;4287
BOAN.ne;21/03/2025;2600;2675;2600;2675;45519
BOAN.ne;21/04/2025;2790;2790;2775;2775;343
BOAN.ne;21/05/2025;2795;2820;2795;2820;486
BOAN.ne;21/08/2024;3328,125;3328,125;3281,25;3281,25;3564
BOAN.ne;21/10/2024;3300;3495;3300;3495;3298
BOAN.ne;21/11/2024;2885;2885;2885;2885;659
BOAN.ne;22/04/2025;2775;2775;2775;2775;304
BOAN.ne;22/05/2025;2820;2820;2800;2800;611
BOAN.ne;22/07/2024;3243,75;3243,75;3243,75;3243,75;648
BOAN.ne;22/08/2024;3278,125;3281,25;3278,125;3281,25;862
BOAN.ne;22/10/2024;3255;3300;3255;3300;2117
BOAN.ne;22/11/2024;2885;2885;2800;2800;1676
BOAN.ne;23/04/2025;2775;2775;2775;2775;5053
BOAN.ne;23/05/2025;2800;2800;2705;2705;752
BOAN.ne;23/06/2025;2695;2695;2685;2685;38031
BOAN.ne;23/07/2024;3243,75;3243,75;3231,25;3231,25;457
BOAN.ne;23/08/2024;3281,25;3281,25;3281,25;3281,25;5100
BOAN.ne;23/09/2024;3130;3130;3110;3110;1814
BOAN.ne;23/10/2024;3305;3305;3250;3250;1513
BOAN.ne;23/12/2024;2565;2590;2565;2590;1452
BOAN.ne;24/02/2025;2600;2610;2600;2610;639
BOAN.ne;24/03/2025;2675;2675;2675;2675;2112
BOAN.ne;24/04/2025;2710;2775;2710;2775;429
BOAN.ne;24/06/2025;2685;2745;2685;2745;34278
BOAN.ne;24/07/2024;3231,25;3243,75;3231,25;3243,75;169
BOAN.ne;24/09/2024;3110;3120;3110;3120;1659
BOAN.ne;24/10/2024;3245;3250;3245;3250;2006
BOAN.ne;24/12/2024;2600;2600;2600;2600;979
BOAN.ne;25/02/2025;2720;2720;2720;2720;2028
BOAN.ne;25/03/2025;2685;2685;2675;2675;1253
BOAN.ne;25/04/2025;2705;2790;2705;2790;1522
BOAN.ne;25/06/2025;2745;2745;2695;2695;298
BOAN.ne;25/07/2024;3243,75;3243,75;3231,25;3231,25;2843
BOAN.ne;25/09/2024;3120;3120;3120;3120;5513
BOAN.ne;25/10/2024;3010;3015;3010;3015;11945
BOAN.ne;25/11/2024;2790;2800;2790;2800;905
BOAN.ne;25/12/2024;2590;2600;2590;2600;979
BOAN.ne;26/02/2025;2795;2795;2750;2750;1501
BOAN.ne;26/03/2025;2685;2795;2685;2795;2399
BOAN.ne;26/05/2025;2795;2800;2795;2800;10320
BOAN.ne;26/06/2025;2695;2695;2500;2500;4556
BOAN.ne;26/07/2024;3231,25;3287,5;3231,25;3287,5;3048
BOAN.ne;26/08/2024;3281,25;3281,25;3268,75;3268,75;3356
BOAN.ne;26/09/2024;3100;3105;3100;3105;3297
BOAN.ne;26/11/2024;2800;2800;2745;2745;1703
BOAN.ne;26/12/2024;2600;2600;2600;2600;1869
BOAN.ne;27/01/2025;2360;2360;2300;2300;639
BOAN.ne;27/03/2025;2685;2795;2685;2795;2399
BOAN.ne;27/05/2025;2800;2800;2800;2800;805
BOAN.ne;27/06/2025;2500;2650;2500;2650;5308
BOAN.ne;27/08/2024;3268,75;3268,75;3246,875;3246,875;1235
BOAN.ne;27/09/2024;3120;3140;3120;3140;738
BOAN.ne;27/11/2024;2745;2745;2745;2745;378
BOAN.ne;27/12/2024;2595;2595;2595;2595;2624
BOAN.ne;28/01/2025;2290;2290;2200;2200;1680
BOAN.ne;28/02/2025;2850;2850;2800;2800;1243
BOAN.ne;28/03/2025;2795;2795;2795;2795;4411
BOAN.ne;28/04/2025;2790;2790;2775;2775;328
BOAN.ne;28/05/2025;2800;2850;2800;2850;8889
BOAN.ne;28/08/2024;3265,625;3265,625;3262,5;3262,5;5035
BOAN.ne;28/10/2024;3030;3100;3030;3100;710
BOAN.ne;28/11/2024;2745;2745;2720;2720;799
BOAN.ne;29/01/2025;2200;2200;2195;2195;1669
BOAN.ne;29/04/2025;2775;2795;2775;2795;1769
BOAN.ne;29/05/2025;2800;2850;2800;2850;8889
BOAN.ne;29/07/2024;3287,5;3287,5;3287,5;3287,5;1380
BOAN.ne;29/08/2024;3262,5;3262,5;3250;3250;2556
BOAN.ne;29/10/2024;3100;3115;3100;3115;416
BOAN.ne;29/11/2024;2745;2745;2745;2745;1423
BOAN.ne;30/01/2025;2195;2195;2150;2150;2807
BOAN.ne;30/04/2025;2600;2600;2590;2590;9036
BOAN.ne;30/05/2025;2450;2600;2450;2600;1329
BOAN.ne;30/06/2025;2645;2645;2630;2630;7169
BOAN.ne;30/07/2024;3281,25;3284,375;3281,25;3284,375;4440
BOAN.ne;30/08/2024;3250;3250;3250;3250;7088
BOAN.ne;30/09/2024;3140;3285;3140;3285;4974
BOAN.ne;30/10/2024;3200;3200;3200;3200;235
BOAN.ne;31/01/2025;2150;2295;2150;2295;4678
BOAN.ne;31/03/2025;2795;2795;2795;2795;4411
BOAN.ne;31/07/2024;3284,375;3284,375;3271,875;3271,875;11123
BOAN.ne;31/10/2024;3200;3200;3200;3200;85
