symbole;date;ouverture;haut;bas;cloture;volume
ABJC.ci;16/06/2025;1825;1840;1825;1840;2790
ABJC.ci;16/07/2024;2150;2150;2150;2150;3614
ABJC.ci;16/08/2024;2240;2285;2240;2285;1250
ABJC.ci;16/09/2024;2590;2590;2585;2585;392
ABJC.ci;16/10/2024;2105;2130;2105;2130;336
ABJC.ci;16/12/2024;1760;1895;1760;1895;483
ABJC.ci;17/02/2025;1835;1850;1835;1850;832
ABJC.ci;17/03/2025;1800;1810;1800;1810;431
ABJC.ci;17/04/2025;1715;1780;1715;1780;67
ABJC.ci;17/06/2025;1820;1845;1820;1845;2224
ABJC.ci;17/07/2024;2150;2200;2150;2200;1700
ABJC.ci;17/09/2024;2585;2585;2580;2580;39
ABJC.ci;17/10/2024;2140;2145;2140;2145;1052
ABJC.ci;17/12/2024;1895;1895;1850;1850;483
ABJC.ci;18/02/2025;1815;1880;1815;1880;3073
ABJC.ci;18/03/2025;1810;1840;1810;1840;1630
ABJC.ci;18/04/2025;1780;1780;1780;1780;259
ABJC.ci;18/06/2025;1850;1945;1850;1945;1504
ABJC.ci;18/07/2024;2225;2255;2225;2255;773
ABJC.ci;18/09/2024;2480;2480;2390;2390;4555
ABJC.ci;18/10/2024;2145;2145;2145;2145;255
ABJC.ci;18/11/2024;1870;1870;1780;1780;1340
ABJC.ci;18/12/2024;1850;1850;1850;1850;422
ABJC.ci;19/02/2025;1860;1885;1860;1885;305
ABJC.ci;19/03/2025;1840;1840;1840;1840;9405
ABJC.ci;19/05/2025;1600;1600;1600;1600;4768
ABJC.ci;19/06/2025;1950;2090;1950;2090;15785
ABJC.ci;19/07/2024;2255;2420;2255;2420;2328
ABJC.ci;19/08/2024;2300;2315;2300;2315;1359
ABJC.ci;19/09/2024;2390;2390;2390;2390;2484
ABJC.ci;19/11/2024;1900;1900;1895;1895;119
ABJC.ci;19/12/2024;1850;1850;1775;1775;7693
ABJC.ci;20/02/2025;1895;1895;1750;1750;655
ABJC.ci;20/03/2025;1810;1810;1795;1795;3246
ABJC.ci;20/05/2025;1600;1600;1590;1590;1342
ABJC.ci;20/06/2025;2090;2090;2075;2075;3199
ABJC.ci;20/08/2024;2315;2345;2315;2345;364
ABJC.ci;20/09/2024;2390;2505;2390;2505;2278
ABJC.ci;20/11/2024;1895;1895;1895;1895;934
ABJC.ci;20/12/2024;1775;1800;1775;1800;764
ABJC.ci;21/02/2025;1750;1880;1750;1880;9783
ABJC.ci;21/03/2025;1795;1795;1795;1795;555
ABJC.ci;21/04/2025;1780;1780;1780;1780;259
ABJC.ci;21/05/2025;1550;1550;1525;1525;1306
ABJC.ci;21/08/2024;2345;2350;2345;2350;3408
ABJC.ci;21/10/2024;2145;2295;2145;2295;2098
ABJC.ci;21/11/2024;1895;1900;1895;1900;679
ABJC.ci;22/04/2025;1780;1780;1715;1715;843
ABJC.ci;22/05/2025;1570;1600;1570;1600;687
ABJC.ci;22/07/2024;2400;2400;2400;2400;782
ABJC.ci;22/08/2024;2345;2375;2345;2375;7138
ABJC.ci;22/10/2024;2295;2295;2125;2125;1797
ABJC.ci;22/11/2024;1885;1980;1885;1980;982
ABJC.ci;23/04/2025;1780;1780;1770;1770;70
ABJC.ci;23/05/2025;1600;1600;1595;1595;4928
ABJC.ci;23/06/2025;2070;2070;1920;1920;1112
ABJC.ci;23/07/2024;2400;2410;2400;2410;946
ABJC.ci;23/08/2024;2375;2400;2375;2400;2860
ABJC.ci;23/09/2024;2550;2550;2545;2545;3735
ABJC.ci;23/10/2024;2245;2245;2245;2245;44
ABJC.ci;23/12/2024;1805;1805;1800;1800;162
ABJC.ci;24/02/2025;1850;1880;1850;1880;195
ABJC.ci;24/03/2025;1795;1800;1795;1800;2115
ABJC.ci;24/04/2025;1770;1800;1770;1800;303
ABJC.ci;24/06/2025;1915;1915;1880;1880;10572
ABJC.ci;24/07/2024;2410;2410;2400;2400;9660
ABJC.ci;24/09/2024;2545;2545;2500;2500;1262
ABJC.ci;24/10/2024;2240;2240;2240;2240;636
ABJC.ci;24/12/2024;1800;1800;1800;1800;931
ABJC.ci;25/02/2025;1880;1880;1880;1880;4322
ABJC.ci;25/03/2025;1795;1795;1790;1790;1714
ABJC.ci;25/04/2025;1800;1800;1780;1780;1012
ABJC.ci;25/06/2025;1795;1795;1740;1740;2612
ABJC.ci;25/07/2024;2400;2400;2395;2395;83
ABJC.ci;25/09/2024;2500;2500;2405;2405;898
ABJC.ci;25/10/2024;2240;2240;2140;2140;1195
ABJC.ci;25/11/2024;1900;1900;1875;1875;595
ABJC.ci;25/12/2024;1800;1800;1800;1800;931
ABJC.ci;26/02/2025;1880;1880;1880;1880;1707
ABJC.ci;26/03/2025;1800;1800;1795;1795;993
ABJC.ci;26/05/2025;1595;1595;1580;1580;626
ABJC.ci;26/06/2025;1790;1790;1650;1650;5721
ABJC.ci;26/07/2024;2395;2395;2275;2275;965
ABJC.ci;26/08/2024;2400;2430;2400;2430;1911
ABJC.ci;26/09/2024;2365;2365;2365;2365;298
ABJC.ci;26/11/2024;1900;1900;1900;1900;253
ABJC.ci;26/12/2024;1800;1800;1800;1800;1240
ABJC.ci;27/01/2025;1845;1845;1845;1845;326
ABJC.ci;27/03/2025;1800;1800;1795;1795;993
ABJC.ci;27/05/2025;1580;1580;1580;1580;4672
ABJC.ci;27/06/2025;1690;1720;1690;1720;936
ABJC.ci;27/08/2024;2410;2450;2410;2450;1375
ABJC.ci;27/09/2024;2340;2340;2335;2335;1171
ABJC.ci;27/11/2024;1900;1900;1900;1900;876
ABJC.ci;27/12/2024;1920;1920;1920;1920;389
ABJC.ci;28/01/2025;1830;1840;1830;1840;89
ABJC.ci;28/02/2025;1800;1880;1800;1880;29
ABJC.ci;28/03/2025;1795;1795;1795;1795;1213
ABJC.ci;28/04/2025;1800;1800;1800;1800;661
ABJC.ci;28/05/2025;1580;1600;1580;1600;1467
ABJC.ci;28/08/2024;2450;2570;2450;2570;3946
ABJC.ci;28/10/2024;2150;2150;2150;2150;29
ABJC.ci;28/11/2024;1760;1900;1760;1900;650
ABJC.ci;29/01/2025;1720;1830;1720;1830;562
ABJC.ci;29/04/2025;1800;1800;1800;1800;621
ABJC.ci;29/05/2025;1580;1600;1580;1600;1467
ABJC.ci;29/07/2024;2305;2305;2300;2300;1547
ABJC.ci;29/08/2024;2595;2600;2595;2600;678
ABJC.ci;29/10/2024;2200;2200;2180;2180;177
ABJC.ci;29/11/2024;1840;1990;1840;1990;278
ABJC.ci;30/01/2025;1700;1835;1700;1835;383
ABJC.ci;30/04/2025;1765;1765;1750;1750;919
ABJC.ci;30/05/2025;1600;1600;1600;1600;2463
ABJC.ci;30/06/2025;1770;1770;1720;1720;161
ABJC.ci;30/07/2024;2300;2300;2295;2295;1704
ABJC.ci;30/08/2024;2795;2795;2795;2795;356
ABJC.ci;30/09/2024;2175;2300;2175;2300;1477
ABJC.ci;30/10/2024;2240;2240;2240;2240;11
ABJC.ci;31/03/2025;1795;1795;1795;1795;1213
ABJC.ci;31/07/2024;2295;2295;2250;2250;1145
ABJC.ci;31/10/2024;2200;2200;2200;2200;137
