symbole;date;ouverture;haut;bas;cloture;volume
UNXC.ci;29/05/2025;525;525;525;525;2944
UNXC.ci;29/07/2024;405;405;405;405;1248
UNXC.ci;29/08/2024;425;425;425;425;202
UNXC.ci;29/10/2024;455;455;450;450;1042
UNXC.ci;29/11/2024;400;400;400;400;475
UNXC.ci;30/01/2025;390;395;390;395;1395
UNXC.ci;30/04/2025;420;420;420;420;11457
UNXC.ci;30/05/2025;520;520;515;515;4576
UNXC.ci;30/06/2025;585;595;585;595;18511
UNXC.ci;30/07/2024;410;410;410;410;4333
UNXC.ci;30/08/2024;420;420;410;410;5201
UNXC.ci;30/09/2024;420;420;420;420;5665
UNXC.ci;30/10/2024;455;455;450;450;1592
UNXC.ci;31/01/2025;385;395;385;395;1944
UNXC.ci;31/03/2025;405;410;405;410;1498
UNXC.ci;31/07/2024;405;420;405;420;1393
UNXC.ci;31/10/2024;440;440;440;440;2589
